YYYY,MM,DD,latitude,longitude,depth,mag,magType
2015,4,27,27.4565,85.7818,10,4.3,mb
2015,4,27,27.6794,84.9579,10,4.1,mb
2015,4,26,27.5298,85.6751,10,4.6,mb
2015,4,26,27.8804,85.7813,10,4.3,mb
2015,4,26,27.9888,84.7645,10,4.4,mb
2015,4,26,27.7579,85.3686,10,4.2,mb
2015,4,26,27.8297,85.865,14,5,mwb
2015,4,26,28.1223,84.6464,10,4.3,mb
2015,4,26,27.686,85.9657,10,4.5,mb
2015,4,26,27.8112,85.4088,10,4.5,mb
2015,4,26,27.5683,85.7179,8.42,4,mb
2015,4,26,27.4422,85.9371,10,4.3,mb
2015,4,26,27.9232,85.8032,10,4.4,mb
2015,4,26,27.7307,85.854,10,4.6,mb
2015,4,26,28.0119,85.8449,10,4.4,mb
2015,4,26,27.8072,85.781,10,4.3,mb
2015,4,26,27.7325,86.0078,10,4.2,mb
2015,4,26,27.0336,85.9863,10,4.3,mb
2015,4,26,27.7555,85.9822,10,4.7,mb
2015,4,26,27.7004,85.9136,10,4.9,mb
2015,4,26,27.7711,86.0173,22.91,6.7,mww
2015,4,26,27.9966,84.7082,10,4.5,mb
2015,4,26,28.0281,85.3595,10,4.1,mb
2015,4,26,28.1724,84.6699,10,4,mb
2015,4,26,27.469,85.5624,10,4.3,mb
2015,4,26,28.2272,84.5858,10,4.5,mb
2015,4,26,27.6257,86.0531,10,4.1,mb
2015,4,26,27.5936,85.4424,10,4.2,mb
2015,4,25,27.6098,85.8354,6.57,4.1,mb
2015,4,25,27.6678,86.0726,15.68,4.5,mb
2015,4,25,27.7993,84.8715,13.61,5.1,mww
2015,4,25,27.6038,86.0873,9.21,4,mb
2015,4,25,27.7657,85.8114,23.88,4.6,mb
2015,4,25,27.6437,85.9241,10,4.4,mb
2015,4,25,27.9754,84.5282,10,4.4,mb
2015,4,25,27.6376,85.3501,14.2,4.2,mb
2015,4,25,28.2139,86.1072,35.26,4.5,mb
2015,4,25,28.238,85.829,10,5.1,mwr
2015,4,25,27.8695,85.6359,10,4.9,mb
2015,4,25,27.7109,85.8748,10,4.6,mb
2015,4,25,27.7266,85.9826,10,4.7,mb
2015,4,25,28.0768,85.0378,10,4.6,mb
2015,4,25,27.8055,85.7909,10,4.3,mb
2015,4,25,28.0979,84.5594,10,5.2,mb
2015,4,25,27.4844,86.0952,10,4,mb
2015,4,25,27.9261,85.449,10,4.5,mb
2015,4,25,27.6645,85.8954,10,4.3,mb
2015,4,25,27.8638,85.9255,10,4.2,mb
2015,4,25,28.0596,85.0566,10,4.2,mb
2015,4,25,27.6483,85.4309,10,4.5,mb
2015,4,25,27.4923,86.0058,10,4.4,mb
2015,4,25,27.6021,86.0505,10,4,mb
2015,4,25,27.933,85.5471,10,4.2,mb
2015,4,25,27.8061,85.8842,10,4.6,mb
2015,4,25,27.5075,85.6304,10,4,mb
2015,4,25,28.1447,84.6237,10,4.2,mb
2015,4,25,27.6033,85.9565,10,4.8,mb
2015,4,25,27.7704,85.8322,10,4.1,mb
2015,4,25,27.7999,85.8035,10,4.4,mb
2015,4,25,28.2838,84.7255,10,4.2,mb
2015,4,25,27.5326,85.7255,10,4,mb
2015,4,25,28.0668,84.8842,10,4.4,mb
2015,4,25,27.9945,85.5209,10,4.9,mb
2015,4,25,28.0061,85.3104,10,4.4,mb
2015,4,25,27.7192,85.7503,10,4.7,mb
2015,4,25,28.3902,87.3173,10,5.7,mb
2015,4,25,27.8743,85.3426,10,4.8,mb
2015,4,25,27.8084,85.0718,10,4.4,mb
2015,4,25,27.5866,85.5058,10,5.3,mb
2015,4,25,27.7404,84.8893,10,4.4,mb
2015,4,25,27.7292,85.1727,10,4.2,mb
2015,4,25,27.6708,85.9539,10,4.6,mb
2015,4,25,27.9351,84.6218,10,5,mb
2015,4,25,27.8166,85.5666,10,4.6,mb
2015,4,25,27.6429,85.16,10,4.9,mb
2015,4,25,27.8549,85.7931,10,4.7,mb
2015,4,25,27.7014,85.7563,10,4.9,mb
2015,4,25,27.8132,85.7943,10,4.6,mb
2015,4,25,27.8426,85.7676,10,4.4,mb
2015,4,25,27.846,85.4875,10,4.4,mb
2015,4,25,27.8172,85.5955,10,5,mb
2015,4,25,27.6821,85.7383,10,4.5,mb
2015,4,25,27.9633,85.6099,10,4.3,mb
2015,4,25,27.6891,84.9918,10,4.3,mb
2015,4,25,27.8053,85.8924,10,4.4,mb
2015,4,25,27.8854,85.8478,10,4.2,mb
2015,4,25,27.7574,85.3405,10,4,mb
2015,4,25,27.8818,85.6791,10,4.7,mb
2015,4,25,27.615,85.7307,10,4.8,mb
2015,4,25,27.7879,85.914,10,4.9,mb
2015,4,25,27.9482,85.5837,10,4.3,mb
2015,4,25,28.029,85.3682,10,4.2,mb
2015,4,25,27.964,84.6843,10,4.4,mb
2015,4,25,27.4173,86.0237,10,4.4,mb
2015,4,25,27.7219,86.0061,10,5.1,mb
2015,4,25,27.8822,85.7505,10,5.5,mb
2015,4,25,27.672,85.2009,10,5,mb
2015,4,25,28.2244,84.8216,10,6.6,mww
2015,4,25,27.5862,85.5012,10,4.6,mb
2015,4,25,27.7435,85.8302,10,5.1,mb
2015,4,25,27.7244,85.9479,10,4.6,mb
2015,4,25,27.8478,85.0717,10,4.7,mb
2015,4,25,27.7006,85.5043,10,4.8,mb
2015,4,25,27.687,85.5854,10,5,mb
2015,4,25,27.8006,85.1141,10,5.1,mb
2015,4,25,28.2046,84.492,10,5.4,mb
2015,4,25,27.6857,86.0213,10,5.6,mb
2015,4,25,27.6285,85.5398,10,6.1,mb
2015,4,25,28.2305,84.7314,8.22,7.8,mww
2015,4,22,28.9068,82.5414,10,4.4,mb
2015,4,21,28.8947,82.3938,10,5,mb
2015,4,10,33.394,81.0836,10,4.5,mb
2015,4,8,21.8203,89.5318,17.68,4.6,mb
2015,4,7,32.8699,83.4081,11.91,4.8,mb
2015,4,2,28.7007,86.3309,57.33,4.6,mb
2015,4,1,30.3521,79.5107,10,4.9,mb
2015,2,14,31.3449,80.3877,32.72,4.2,mb
2015,2,13,31.215,80.3855,29.91,4.1,mb
2015,2,7,32.9159,83.4162,10,4.3,mb
2015,2,4,32.866,83.4305,10,5.1,mb
2015,1,31,28.2987,83.9732,32.41,4.8,mb
2015,1,22,29.3853,81.0522,40.66,4,mb
2015,1,5,28.8652,81.6126,34.47,4.2,mb
2014,12,29,26.2946,91.6204,45.02,4,mb
2014,12,26,28.5278,87.3541,57.27,4.9,mb
2014,12,18,27.7395,86.3702,33.6,5,mb
2014,12,6,30.6685,80.0267,10,4.1,mb
2014,11,26,34.2075,83.5541,10,4.5,mb
2014,11,25,28.2061,84.7414,21.05,4.4,mb
2014,11,21,34.4008,79.0039,36.66,4.3,mb
2014,11,17,27.5222,90.3078,31.87,4.2,mb
2014,11,8,34.681,81.3092,34.41,4.1,mb
2014,10,29,31.0958,86.5364,29.52,4.3,mb
2014,10,24,27.8491,91.8364,10,4.3,mb
2014,10,11,34.3887,79.2005,35,4.5,mb
2014,10,10,34.3271,79.1521,45.27,4,mb
2014,10,1,30.4289,82.1111,44.3,4.2,mb
2014,9,29,32.5356,86.0217,10,4.1,mb
2014,9,12,25.6524,89.9947,15,4.1,mb
2014,9,9,34.0785,81.0639,10,4.5,mb
2014,8,29,29.8382,87.8748,25.32,4.2,mb
2014,8,24,30.0384,79.9591,10,4.4,mb
2014,8,22,28.0356,87.7815,59.96,4.4,mb
2014,8,17,23.6717,91.4071,38,4.1,mb
2014,8,11,33.0466,87.7462,10,4.2,mb
2014,8,3,34.5399,85.865,10,4.2,mb
2014,8,3,29.2757,85.4967,10,5.2,mb
2014,8,3,29.1576,85.322,10,4.3,mb
2014,7,22,26.2364,89.5355,14.91,4,mb
2014,7,22,26.0259,89.5651,8.4,4.2,mb
2014,7,22,26.0035,89.7033,16.03,4.3,mb
2014,7,11,30.9429,86.3943,12.25,4.1,mb
2014,7,7,29.4202,81.099,16.32,4.4,mb
2014,7,6,30.3227,80.3415,43.73,4.1,mb
2014,7,3,30.2451,80.3384,35,4,mb
2014,6,19,34.2742,83.2671,48.86,4.1,mb
2014,6,13,29.3624,86.2519,15.43,4,mb
2014,6,11,31.3833,86.3077,10,4,mb
2014,6,9,24.1878,91.5293,31.79,4.1,mb
2014,6,7,30.2645,81.6031,27.1,4.5,mb
2014,6,6,34.2229,89.115,9.68,4.5,mb
2014,5,30,26.5567,90.227,10,4,mb
2014,4,12,31.498,86.4077,27.65,4.1,mb
2014,3,30,31.4096,86.4486,25.85,4.2,mb
2014,3,30,31.3961,86.4624,13.47,5.3,mb
2014,3,8,34.452,80.1638,36.09,4.4,mb
2014,3,7,31.6755,91.1309,15.49,4.7,mb
2014,2,14,24.4221,89.4984,14.43,4.2,mb
2014,2,13,34.0028,89.2848,10.89,4.2,mb
2014,2,11,33.8784,89.2216,10,5.2,mb
2014,2,7,32.0483,90.3587,32.55,4.7,mb
2014,1,22,34.2849,79.7826,43.74,4.2,mb
2014,1,16,31.8719,90.2824,46.49,4.8,mb
2014,1,14,32.947,87.1189,40.7,4,mb
2013,12,28,33.9646,89.2242,22.17,4.4,mb
2013,12,26,34.0241,89.2682,9.11,4.2,mb
2013,12,13,32.8033,89.2479,10.03,4.3,mb
2013,12,11,34.0071,89.1888,25.56,4.9,mb
2013,12,8,27.7317,87.6012,44.81,4,mb
2013,12,6,32.8918,78.6622,41.12,4.3,mb
2013,12,4,26.5885,89.5628,13.6,4.7,mb
2013,11,15,34.5371,77.7468,30.76,4.2,mb
2013,11,3,29.3825,81.8689,38.58,4,mb
2013,10,31,32.9869,81.342,15.4,4.1,mb
2013,10,29,27.2426,91.3813,38.19,4.3,mb
2013,10,8,33.9286,89.7445,39.54,4.3,mb
2013,10,3,27.2898,88.4022,9.87,5.2,mb
2013,9,22,31.4853,86.5844,12.62,4.2,mb
2013,9,15,30.9206,83.2204,32.81,4.4,mb
2013,9,11,34.9486,80.9925,30.03,4.7,mb
2013,8,30,28.0742,85.7479,45.78,4.1,mb
2013,8,30,28.1613,85.8966,54.65,4.9,mb
2013,8,26,33.9842,87.9063,15.65,4,mb
2013,8,6,23.3104,88.4902,35.88,4.5,mb
2013,8,6,31.4676,86.4892,10,4.8,mb
2013,8,6,31.4444,86.4483,8.91,5.2,mb
2013,8,4,28.2703,87.1352,35.51,4.3,mb
2013,8,2,29.9248,87.8236,29.42,4.2,mb
2013,7,17,34.579,86.002,10.4,4.1,mb
2013,7,15,28.383,87.599,52.5,4.7,mb
2013,7,14,34.643,91.076,23.5,4,mb
2013,7,12,26.267,90.7,48.2,4.1,mb
2013,7,9,32.85,78.327,36.9,4,mb
2013,7,9,32.743,78.17,37.4,4.1,mb
2013,7,9,32.765,78.197,49.9,5,mb
2013,7,8,23.84,91.359,10.1,4.1,mb
2013,6,28,28.655,82.279,24.8,5,mb
2013,6,25,34.256,88.221,10,4.1,mb
2013,6,1,22.02,88.572,10,4.1,mb
2013,5,31,33.897,85.039,14.6,4.3,mb
2013,5,17,31.357,86.321,27,4.1,mb
2013,5,17,31.477,86.513,27.6,4.4,mb
2013,5,16,31.47,86.687,26.3,4,mb
2013,5,16,31.377,86.512,24.3,4.7,mb
2013,5,16,31.241,86.407,26.4,4.4,mb
2013,5,16,31.504,86.604,25.3,5.2,mb
2013,5,15,31.414,86.589,27.5,5.1,mb
2013,5,14,29.4,82.015,35,4,mb
2013,5,13,31.494,86.375,10,4.1,mb
2013,4,19,27.333,87.853,47.1,4.2,mb
2013,4,6,30.039,88.051,35,4.6,mb
2013,3,6,28.758,82.294,10,5,mb
2013,2,25,34.319,85.698,10,4.7,mb
2013,2,25,34.292,85.651,10,5.4,mwb
2013,2,21,29.921,87.994,21.4,4.2,mb
2013,2,19,25.35,89.03,11.8,4.1,mb
2013,2,17,33.748,90.281,10.5,4.3,mb
2013,2,11,30.969,78.268,10,4.6,mb
2013,2,6,34.347,80.606,10,4.2,mb
2013,2,6,34.247,80.424,16.6,4.9,mb
2013,1,22,34.214,80.306,37.8,4,mb
2013,1,17,29.412,81.429,39.1,4.5,mb
2013,1,9,29.694,81.711,15.3,5,mb
2013,1,5,31.318,86.582,35,4.8,mb
2013,1,2,29.368,81.199,10,4.7,mb
2012,12,30,24.209,91.782,22.5,4.3,mb
2012,12,21,28.567,88.536,45.3,4.2,mb
2012,12,18,33.128,84.407,10,4,mb
2012,12,1,34.769,80.718,10,4.1,mb
2012,11,30,27.22,88.2,25,4.7,mb
2012,11,27,30.9,78.422,23.4,4.4,mb
2012,11,26,32.687,88.356,35,4,mb
2012,11,25,23.62,91.482,39.8,4.5,mb
2012,11,11,29.46,81.479,37.1,4.8,mb
2012,11,5,28.447,86.187,77.8,4.5,mb
2012,10,29,34.296,82.416,35,4.2,mb
2012,10,20,28.319,91.838,25.9,4.2,mb
2012,10,18,23.769,81.314,10,5,mb
2012,10,14,32.006,84.919,10,4,mb
2012,10,8,31.832,78.444,10,4.9,mb
2012,9,24,30.987,84.444,34,4.2,mb
2012,9,18,27.33,88.642,42.2,4.6,mb
2012,9,6,25.455,91.208,45.1,4.5,mb
2012,8,28,28.848,82.022,10,4.6,mb
2012,8,24,28.343,82.607,35,4.4,mb
2012,8,24,28.385,82.618,35,4,mb
2012,8,23,28.47,82.69,28.4,5,mb
2012,8,9,28.456,86.74,70.2,4.7,mb
2012,8,1,29.972,85.344,10,4.5,mb
2012,7,31,28.745,82.442,10,4.4,mb
2012,7,31,28.742,82.455,10,4.5,mb
2012,7,28,29.921,80.647,16.5,4.6,mb
2012,7,23,29.79,88.021,35,4.3,mb
2012,7,22,29.951,88.041,29.4,4.9,mb
2012,7,15,33.545,88.587,10,4.2,mb
2012,7,11,29.439,81.287,36.7,4.1,mb
2012,7,10,27.074,90.663,35,4.7,mb
2012,7,3,29.914,88.011,10,4.9,mb
2012,7,2,29.885,87.872,21.4,4.3,mb
2012,6,24,34.318,80.248,41.1,4.3,mb
2012,6,11,27.306,88.13,51.5,4.5,mb
2012,6,9,28.4,84.126,20.1,4.8,mb
2012,5,30,27.328,87.974,35.4,4.3,mb
2012,5,29,33.153,89.433,24.3,4,mb
2012,5,27,30.822,83.466,35,4.8,mb
2012,5,27,26.491,91.1,34.7,4.3,mb
2012,5,19,33.629,87.016,8.1,4.6,mb
2012,5,19,33.77,87.265,10,4.1,mb
2012,4,14,34.189,79.768,30.1,4,mb
2012,4,10,34.101,82.737,35,4.1,mb
2012,4,10,34.383,82.386,34.1,4.7,mb
2012,3,28,32.753,89.24,49.2,4.1,mb
2012,3,27,26.087,87.777,28.8,5,mb
2012,3,25,33.693,89.295,6.4,4.5,mb
2012,3,21,33.421,90.786,53.2,4.2,mb
2012,3,19,29.015,82.321,10,4.3,mb
2012,3,18,23.662,90.259,44,4.5,mb
2012,3,7,32.029,78.109,55.6,4.3,mb
2012,3,7,34.194,81.819,20.6,4.6,mb
2012,3,2,33.977,83.461,10.4,4.8,mb
2012,3,1,27.447,91.237,53.6,4.6,mb
2012,2,26,29.682,81.086,35,4.4,mb
2012,2,17,32.388,82.787,21.9,5.2,mb
2012,2,9,30.986,78.282,6.2,5.1,mb
2012,1,23,32.544,89.209,43.3,4,mb
2012,1,19,29.456,81.89,10,4,mb
2012,1,1,23.472,91.834,27.8,4.6,mb
2011,12,22,31.868,86.389,35,4.9,mwc
2011,12,14,27.504,87.955,47.5,4,mb
2011,12,1,31.804,83.823,6.7,5.1,mwc
2011,11,16,30.212,83.002,35,4,mb
2011,11,12,28.212,84.93,50.5,4.2,mb
2011,10,27,34.643,84.722,10,4.3,mb
2011,10,21,27.131,91.28,27,4.5,mb
2011,9,23,33.723,87.481,10,4.4,mb
2011,9,18,25.759,91.178,37.1,4,mb
2011,9,18,27.353,88.452,28.2,4.7,mb
2011,9,18,27.52,88.583,40.1,4.8,mb
2011,9,18,27.73,88.155,50,6.9,mww
2011,9,11,34.891,89.747,32.5,4.7,mb
2011,8,27,23.355,90.63,10,4.2,mb
2011,8,19,29.548,81.527,10,4,mb
2011,8,15,27.256,86.306,35,4,mb
2011,8,11,30.092,86.814,37.9,4.2,mb
2011,8,1,33.735,87.507,25,4.2,mb
2011,8,1,33.739,87.574,13.6,5.3,mwc
2011,7,17,33.764,88.573,28,4.5,mb
2011,7,12,30.342,83.727,48.2,4.2,mb
2011,6,23,23.887,91.484,35,4.4,mb
2011,6,22,33.928,89.329,39.2,4.7,mb
2011,6,22,33.87,89.244,35,4.1,mb
2011,6,22,33.907,89.224,35,4.7,mb
2011,6,20,30.61,79.338,14.3,4.9,mb
2011,6,9,23.602,89.655,35,4.4,mb
2011,6,3,27.529,88.019,45.7,5,mb
2011,5,24,30.042,85.391,41.4,4.5,mb
2011,5,20,34.4,89.583,25.6,4.1,mb
2011,5,4,30.323,80.433,25.4,4.6,mb
2011,5,3,23.686,91.321,10,4,mb
2011,4,28,32.093,84.19,10,4.2,mb
2011,4,24,29.662,89.29,95,4,mb
2011,4,19,34.29,89.58,15.1,4.9,mwc
2011,4,4,29.698,80.754,26.1,5.3,mwb
2011,2,16,32.529,85.19,53.3,4.2,mb
2011,2,13,27.388,86.941,28.6,4.5,mb
2011,2,12,23.248,90.998,10,4.1,mb
2011,2,10,27.215,88.211,46.2,4,mb
2011,1,2,32.751,88.439,35,4.1,mb
2010,12,29,30.797,86.454,8.4,4.9,mb
2010,12,29,31.089,86.905,10,4.4,mb
2010,12,29,30.942,86.508,21.9,5.1,mwc
2010,11,30,29.775,90.329,10,5.3,mwc
2010,11,25,28.466,82.741,10,4,mb
2010,11,7,30.909,84.509,50.1,4,mb
2010,10,31,32.763,82.297,31.7,4.2,mb
2010,10,18,28.492,85.647,43,4,mb
2010,10,17,28.487,85.677,41.1,4.9,mb
2010,10,7,33.603,90.961,48.6,4.8,mb
2010,10,6,32.621,85.282,10,4.2,mb
2010,9,11,25.72,90.205,22.3,4.5,mb
2010,9,10,23.407,90.648,10,5.1,mwc
2010,8,17,35.051,81.182,20.2,4.4,mb
2010,8,14,34.124,78.735,67.9,4.1,mb
2010,7,24,32.911,88.499,10,4.3,mb
2010,7,21,27.298,91.219,44.5,4.5,mb
2010,7,10,29.318,86.981,42.3,4.6,mb
2010,7,10,30.075,79.608,13.1,4.6,mb
2010,7,6,29.841,80.397,32.8,5,mwc
2010,7,5,31.064,80.538,10,4.8,mb
2010,7,4,29.854,80.375,11.6,4.7,mb
2010,6,24,32.895,85.304,41.8,4,mb
2010,6,22,29.872,80.428,16.3,5.2,mb
2010,6,21,32.675,85.46,10,4.1,mb
2010,6,13,29.547,81.486,10,4.6,mb
2010,6,13,29.587,81.446,19,4.7,mb
2010,6,13,34.566,80.72,53,4.5,mb
2010,6,13,34.569,80.782,38,4.5,mb
2010,6,7,32.784,91.46,35,4.6,mb
2010,6,4,34.498,80.874,35,4.2,mb
2010,6,4,34.641,80.662,35,4.2,mb
2010,6,2,31.406,80.251,35,4,mb
2010,6,1,34.559,80.956,2,4.8,mb
2010,5,28,31.135,77.839,18.8,5,mb
2010,5,14,29.664,90.36,10,4.9,mb
2010,5,3,30.27,78.314,13.5,4,mb
2010,5,1,30.099,80.026,35.5,4.5,mb
2010,4,28,31.647,90.507,10,4.1,mb
2010,3,23,30.427,83.839,35,4.1,mb
2010,3,18,34.334,81.759,37.2,5,mb
2010,3,17,34.496,81.324,10,4.5,mb
2010,3,15,30.64,81.953,29.5,4.9,mb
2010,3,15,30.531,81.875,17.8,4.9,mwc
2010,3,9,30.655,83.773,40.3,4.2,mb
2010,2,28,28.363,86.579,35,4,mb
2010,2,26,28.474,86.745,89.1,5.1,mwc
2010,2,25,29.701,81.68,35.2,4.3,mb
2010,2,25,34.066,82.738,35,4.4,mb
2010,2,22,30.069,80.034,10,4.6,mb
2010,2,19,30.678,83.848,43.2,4.2,mb
2010,1,11,29.744,80.557,35,4.7,mb
2010,1,5,32.384,85.273,54.1,4.9,mb
2010,1,1,30.646,83.791,10,5.2,mwc
2009,12,31,27.319,91.51,10,5.5,mb
2009,12,28,30.686,83.769,10,4.4,mb
2009,12,16,29.518,81.471,35,4.3,mb
2009,12,13,21.998,91.822,10,4.9,mwc
2009,12,13,21.999,91.811,17.3,4.6,mb
2009,12,6,33.197,88.568,54.7,4.8,mb
2009,12,1,27.272,91.455,10,4.2,mb
2009,11,30,27.352,91.435,10,4.4,mb
2009,11,20,30.762,83.448,19,5,mwc
2009,11,18,27.683,90.446,43.9,4.5,mb
2009,11,7,26.922,89.178,41.1,4.1,mb
2009,11,7,29.49,86.008,5.7,5.5,mwc
2009,10,30,29.643,84.585,10,4.4,mb
2009,10,29,26.548,90.018,30.4,4.8,mb
2009,10,29,27.262,91.417,26,5.1,mwc
2009,10,25,34.848,80.38,23,5,mwc
2009,10,3,29.996,79.849,36.1,4.8,mb
2009,9,29,30.888,83.49,10,5,mwc
2009,9,22,27.289,91.526,27.9,4,mb
2009,9,21,27.305,91.491,10,4.1,mb
2009,9,21,30.879,79.057,52.3,5,mb
2009,9,21,27.31,91.489,10,4.5,mb
2009,9,21,27.332,91.437,14,6.1,mwb
2009,9,5,34.233,82.022,46.2,4.8,mb
2009,8,13,33.927,88.696,35,4.2,mb
2009,7,26,33.491,86.924,41.6,4.1,mb
2009,7,24,30.945,85.81,10,4.1,mb
2009,7,24,31.158,85.902,13.4,5.8,mwc
2009,6,11,30.794,83.485,10,4.1,mb
2009,6,6,30.996,86.314,10,4.9,mwc
2009,6,5,32.862,82.068,10,4.3,mb
2009,6,4,32.826,81.906,10,4.6,mb
2009,6,4,32.776,81.755,7.2,5,mwc
2009,5,30,32.843,81.718,35,4.1,mb
2009,5,20,33.731,82.513,35.4,4.4,mb
2009,4,25,26.112,91.446,37.8,4.4,mb
2009,4,6,33.697,82.395,35,4.1,mb
2009,4,4,33.685,82.465,10,4.5,mb
2009,4,3,33.59,82.436,35,4.7,mb
2009,4,3,33.716,82.446,51.9,4.8,mb
2009,4,1,33.659,82.437,10,5,mwc
2009,3,26,22.399,85.903,10,4.1,mb
2009,3,18,30.634,83.734,32,4.1,mb
2009,2,18,30.667,83.857,35,5.1,mwc
2009,1,9,31.807,78.343,28.2,4.2,mb
2009,1,5,23.011,88.706,35,4.2,mb
2008,12,26,29.888,81.979,28,4.1,mb
2008,12,25,27.235,88.631,49.2,4.8,mb
2008,12,8,29.948,82.051,35.6,5.3,mwc
2008,12,7,30.713,83.105,10,4.1,mb
2008,12,4,30.57,83.365,10,4,mb
2008,12,2,27.373,88.051,24.7,5.2,mb
2008,11,25,30.74,83.637,10,4.2,mb
2008,11,25,30.633,83.483,10,4.5,mb
2008,11,23,29.842,90.45,10,4.4,mb
2008,11,20,29.765,90.517,10,4.4,mb
2008,11,18,34.478,83.494,5.3,4.4,mb
2008,11,18,30.254,83.766,34.8,4.5,mb
2008,11,17,29.19,88.226,11.6,4.6,mb
2008,11,14,30.249,83.72,19.8,4.2,mb
2008,11,8,23.636,87.36,10,4.2,mb
2008,11,6,34.378,85.71,10,4.1,mb
2008,10,25,30.833,83.533,10,4,mb
2008,10,24,30.991,83.557,10,4.2,mb
2008,10,22,30.517,83.481,10,4.1,mb
2008,10,16,29.712,90.473,4.9,4.3,mb
2008,10,11,29.657,90.511,10,4,mb
2008,10,10,29.797,90.59,10,4.6,mb
2008,10,10,29.777,90.556,10,4.4,mb
2008,10,9,29.654,90.478,10,4.5,mb
2008,10,9,29.685,90.624,10,4.5,mb
2008,10,9,29.684,90.361,10,4.8,mb
2008,10,8,29.708,90.489,10,4,mb
2008,10,8,29.757,90.328,9,5.5,mwc
2008,10,8,29.733,90.547,10,4.3,mb
2008,10,6,29.652,90.498,10,4.1,mb
2008,10,6,29.77,90.631,10,4.7,mb
2008,10,6,29.752,91.048,24.5,4.6,mb
2008,10,6,29.741,90.404,10,4.4,mb
2008,10,6,29.764,90.464,10,4.9,mb
2008,10,6,29.653,90.32,10,5.2,mwc
2008,10,6,29.747,90.354,10,4.2,mb
2008,10,6,29.696,90.422,10,4.4,mb
2008,10,6,29.806,90.42,10,5.1,mb
2008,10,6,29.722,90.572,10,4,mb
2008,10,6,29.752,90.461,10,5,mb
2008,10,6,29.773,90.435,10,4.7,mb
2008,10,6,29.748,90.44,10,4.6,mb
2008,10,6,29.643,90.401,10,4.8,mb
2008,10,6,29.807,90.35,12,6.3,mwc
2008,10,5,30.738,83.224,10,4.3,mb
2008,10,5,30.658,83.278,10,4,mb
2008,9,25,30.884,83.482,10,4.9,mwc
2008,9,25,30.822,83.512,10,4.1,mb
2008,9,25,30.789,83.404,10,4.3,mb
2008,9,25,30.836,83.487,4,6,mwc
2008,9,20,23.394,90.691,10,4.2,mb
2008,9,20,23.398,90.732,10,4.5,mb
2008,9,20,30.99,83.522,10,4.2,mb
2008,9,20,31.149,83.746,10,4.1,mb
2008,9,19,28.579,86.671,69.2,4,mb
2008,9,15,30.738,83.273,10,4.1,mb
2008,9,10,30.693,83.386,10,4.4,mb
2008,9,10,30.795,83.397,7.3,5.4,mwc
2008,9,10,30.759,83.427,10,4.8,mb
2008,9,10,30.783,83.591,10,5.3,mwc
2008,9,7,30.507,83.133,10,4,mb
2008,9,4,30.782,83.362,6.9,4.2,mb
2008,9,4,30.279,80.349,10,5,mwc
2008,9,2,30.53,83.171,10,4,mb
2008,9,2,30.461,82.968,10,4,mb
2008,9,1,30.777,83.469,15.5,4.5,mb
2008,8,30,30.755,83.44,10,5,mwc
2008,8,30,30.562,83.313,10,4.3,mb
2008,8,29,30.734,83.386,10,4.9,mwc
2008,8,29,30.771,83.426,24.4,4.2,mb
2008,8,29,30.631,83.318,10,4.5,mb
2008,8,29,30.545,83.247,10,4,mb
2008,8,28,30.64,83.251,10,4.4,mb
2008,8,28,30.927,83.401,10,4.2,mb
2008,8,28,30.823,83.609,10,4,mb
2008,8,27,30.666,83.358,31.8,4.7,mb
2008,8,27,30.85,83.544,10,4.2,mb
2008,8,27,30.787,83.313,10,4.1,mb
2008,8,27,30.796,83.512,10,4.6,mb
